numbers,valid,location
(387) 750-5455,False,n/a
(206) 218-4168,True,Washington State
(228) 591-7407,True,Mississippi
(282) 321-4470,False,n/a
(974) 472-4991,False,n/a
(495) 572-8895,False,n/a
(710) 524-4668,True,United States
(546) 927-4588,False,n/a
(371) 244-7863,False,n/a
(230) 699-6854,False,n/a
(556) 312-2513,False,n/a
(362) 262-4466,False,n/a
(995) 786-5710,False,n/a
(566) 593-9700,True,n/a
(602) 232-8032,True,"Phoenix, AZ"
(494) 944-4155,False,n/a
(240) 691-6910,True,Maryland
(890) 998-4616,False,n/a
(533) 623-8486,True,n/a
(994) 638-1066,False,n/a
(438) 936-6241,True,Quebec
(893) 461-1252,False,n/a
(386) 709-6095,True,Florida
(344) 814-7745,False,n/a
(223) 840-0300,True,Pennsylvania
(927) 923-2786,False,n/a
(211) 870-3523,False,n/a
(939) 415-2418,True,Puerto Rico
(290) 488-7088,False,n/a
(722) 529-0380,False,n/a
(882) 791-7587,False,n/a
(880) 339-4987,False,n/a
(634) 440-6421,False,n/a
(929) 261-5192,True,New York
(811) 674-3744,False,n/a
(262) 743-5646,True,Wisconsin
(288) 540-6891,False,n/a
(716) 940-2738,True,New York
(297) 384-6470,False,n/a
(521) 562-9266,True,n/a
(812) 995-0738,True,Indiana
(742) 347-5753,False,n/a
(742) 965-4024,False,n/a
(834) 442-2434,False,n/a
(702) 959-5888,True,Nevada
(681) 376-4159,True,West Virginia
(803) 750-8174,True,"Columbia, SC"
(969) 384-8285,False,n/a
(368) 646-2304,False,n/a
(774) 908-4975,True,Massachusetts
(211) 664-1127,False,n/a
(660) 302-9199,True,Missouri
(355) 310-0651,False,n/a
(218) 215-4751,True,Minnesota
(950) 647-1556,False,n/a
(816) 512-9587,True,Missouri
(986) 724-9028,True,Idaho
(934) 575-7251,True,"New York, NY"
(264) 752-3711,False,n/a
(708) 689-9533,True,Illinois
(686) 483-3411,False,n/a
(607) 373-2552,True,New York
(833) 681-6779,True,n/a
(683) 796-9574,False,n/a
(490) 987-9917,False,n/a
(531) 648-8432,True,Nebraska
(793) 206-4622,False,n/a
(453) 610-0304,False,n/a
(877) 908-9136,True,n/a
(425) 637-8298,True,"Bellevue, WA"
(543) 276-7839,False,n/a
(731) 390-1598,True,Tennessee
(543) 629-3655,False,n/a
(589) 896-9292,False,n/a
(206) 868-5339,True,Washington State
(836) 938-2141,False,n/a
(445) 253-1069,True,Philadelphia
(870) 877-3783,True,Arkansas
(987) 774-9793,False,n/a
(351) 444-2337,True,Massachusetts
(245) 921-8653,False,n/a
(837) 561-8026,False,n/a
(738) 278-8475,False,n/a
(412) 381-8446,True,"Pittsburgh, PA"
(768) 796-9444,False,n/a
(346) 475-2140,True,Texas
(565) 750-3144,False,n/a
(481) 435-3628,False,n/a
(442) 244-0215,True,California
(203) 216-9266,True,Connecticut
(696) 389-3520,False,n/a
(255) 609-4583,False,n/a
(405) 767-7250,True,"Oklahoma City, OK"
(417) 394-3881,True,Missouri
(853) 618-2638,False,n/a
(487) 305-6534,False,n/a
(316) 246-6063,True,Kansas
(543) 544-9726,False,n/a
(493) 761-7344,False,n/a
(697) 555-3170,False,n/a
(834) 565-8144,False,n/a
(857) 510-9051,True,Massachusetts
(226) 292-8212,True,Ontario
(561) 924-8992,True,"Pahokee, FL"
(709) 512-4654,True,Newfoundland and Labrador
(577) 884-7095,True,n/a
(840) 207-8658,False,n/a
(862) 871-7566,True,New Jersey
(769) 925-3118,True,Mississippi
(490) 257-8706,False,n/a
(285) 309-5403,False,n/a
(678) 363-7104,True,"Dallas, GA"
(630) 952-8377,True,Illinois
(437) 518-0197,True,Ontario
(595) 268-9527,False,n/a
(537) 572-0641,False,n/a
(469) 265-5170,True,Texas
(866) 377-4512,True,n/a
(781) 524-2923,True,Massachusetts
(826) 419-4542,False,n/a
(979) 438-2611,True,Texas
(251) 746-0104,True,Alabama
(920) 791-3588,True,Wisconsin
(571) 997-7604,True,Virginia
(765) 579-8526,True,Indiana
(296) 540-2056,False,n/a
(892) 532-2725,False,n/a
(826) 384-3534,False,n/a
(903) 853-6614,True,Texas
(558) 732-0987,False,n/a
(578) 460-6546,False,n/a
(414) 205-0697,True,Wisconsin
(774) 737-7793,True,Massachusetts
(223) 780-5469,True,Pennsylvania
(375) 956-8038,False,n/a
(370) 520-6158,False,n/a
(222) 853-1170,False,n/a
(514) 468-3147,True,Quebec
(512) 529-7528,True,Texas
(828) 785-7805,True,North Carolina
(892) 756-9449,False,n/a
(950) 636-5275,False,n/a
(864) 796-1691,True,South Carolina
(853) 420-1635,False,n/a
(789) 795-6577,False,n/a
(616) 297-5860,True,Michigan
(750) 669-7524,False,n/a
(851) 739-4183,False,n/a
(233) 287-6320,False,n/a
(941) 739-2139,True,"Bradenton, FL"
(793) 819-1219,False,n/a
(428) 220-6434,False,n/a
(830) 438-5274,True,"Bulverde, TX"
(675) 723-9477,False,n/a
(417) 825-8909,True,Missouri
(822) 745-7875,False,n/a
(370) 899-5237,False,n/a
(247) 749-2592,False,n/a
(855) 382-0638,True,n/a
(954) 305-1674,True,Florida
(256) 978-3061,True,Alabama
(539) 390-4858,True,Oklahoma
(642) 421-4247,False,n/a
(775) 911-5651,True,Nevada
(304) 314-6587,True,West Virginia
(420) 895-8519,False,n/a
(929) 536-5985,True,New York
(974) 463-0255,False,n/a
(363) 656-2347,False,n/a
(860) 236-6487,True,"West Hartford, CT"
(937) 553-1323,True,Ohio
(785) 588-9648,True,Kansas
(622) 361-2520,True,Canada
(883) 839-5372,False,n/a
(215) 596-5448,True,Pennsylvania
(906) 493-3699,True,"Drummond, MI"
(201) 853-8047,True,New Jersey
(413) 622-9752,True,Massachusetts
(501) 698-9633,True,Arkansas
(560) 509-5409,False,n/a
(402) 914-8163,True,Nebraska
(512) 833-2524,True,"Austin, TX"
(484) 816-8636,True,Pennsylvania
(739) 436-6100,False,n/a
(634) 320-5503,False,n/a
(380) 542-6012,True,Ohio
(271) 470-4880,False,n/a
(843) 656-2421,True,South Carolina
(208) 709-0289,True,Idaho
(221) 207-2882,False,n/a
(716) 599-3290,True,New York
(738) 559-0344,False,n/a
(764) 782-1079,False,n/a
(643) 947-3708,False,n/a
(464) 950-1803,False,n/a
(896) 578-7626,False,n/a
(902) 302-3242,True,Nova Scotia/Prince Edward Island
(940) 775-9061,True,Texas
(701) 964-5783,True,North Dakota
(750) 499-4545,False,n/a
(878) 892-9779,True,Pennsylvania
(957) 206-9615,False,n/a
(915) 434-9483,True,Texas
(627) 725-1794,False,n/a
(429) 415-8272,False,n/a
(416) 289-7803,True,"Scarborough, ON"
(390) 902-6412,False,n/a
(943) 707-3091,False,n/a
(529) 615-9853,False,n/a
(352) 487-4486,True,Florida
(730) 846-8460,False,n/a
(732) 648-7473,True,New Jersey
(935) 593-9357,False,n/a
(526) 910-5391,False,n/a
(627) 526-8891,False,n/a
(943) 631-1705,False,n/a
(682) 648-5495,True,Texas
(997) 736-3152,False,n/a
(999) 662-3456,False,n/a
(257) 204-7230,False,n/a
(956) 407-5435,True,Texas
(532) 456-9687,False,n/a
(660) 742-8117,True,Missouri
(303) 456-9140,True,Colorado
(326) 244-1688,False,n/a
(884) 384-9858,False,n/a
(558) 472-8869,False,n/a
(488) 603-6794,False,n/a
(779) 361-0462,True,Illinois
(563) 479-1553,True,Iowa
(992) 251-5928,False,n/a
(280) 472-5561,False,n/a
(295) 627-6612,False,n/a
(817) 581-7201,True,Texas
(481) 694-2193,False,n/a
(759) 928-4273,False,n/a
(549) 236-0147,False,n/a
(282) 757-4156,False,n/a
(364) 594-2249,True,Kentucky
(244) 647-4668,False,n/a
(672) 769-1764,False,n/a
(358) 276-2266,False,n/a
(466) 465-7611,False,n/a
(842) 797-4700,False,n/a
(460) 245-4613,False,n/a
(737) 854-0777,True,Texas
(341) 214-2799,True,California
(810) 483-7245,True,Michigan
(377) 223-3145,False,n/a
(830) 691-4711,True,Texas
(581) 920-8307,True,Quebec
(763) 758-0328,True,Minnesota
(234) 902-1784,True,Ohio
(215) 670-6247,True,Pennsylvania
(426) 703-0324,False,n/a
(531) 289-7597,True,Nebraska
(312) 399-0838,True,"Chicago, IL"
(296) 873-6892,False,n/a
(223) 638-8619,True,Pennsylvania
(925) 959-7479,True,California
(497) 266-4139,False,n/a
(794) 539-1766,False,n/a
(456) 887-5971,False,n/a
(253) 350-4679,True,Washington State
(602) 865-7964,True,"Glendale, AZ"
(879) 965-4689,False,n/a
(885) 294-6841,False,n/a
(777) 519-7020,False,n/a
(269) 623-3019,True,"Delton, MI"
(819) 345-5484,True,Quebec
(367) 956-4215,False,n/a
(802) 762-6417,True,Vermont
(955) 671-6506,False,n/a
(236) 569-6078,True,British Columbia
(989) 732-3373,True,"Gaylord, MI"
(423) 200-1220,True,Tennessee
(903) 327-0230,True,Texas
(698) 865-3346,False,n/a
(371) 344-4319,False,n/a
(743) 352-1083,True,North Carolina
(216) 973-1933,True,Ohio
(521) 581-6623,True,n/a
(245) 753-6234,False,n/a
(697) 507-0650,False,n/a
(497) 449-4308,False,n/a
(619) 233-1493,True,"San Diego, CA"
(383) 278-3482,False,n/a
(865) 918-7142,True,Tennessee
(479) 815-3616,True,Arkansas
(343) 695-1653,True,Ontario
(466) 842-4925,False,n/a
(758) 285-2597,True,St. Lucia
(371) 293-3597,False,n/a
(888) 942-2435,True,n/a
(436) 686-5294,False,n/a
(408) 352-9457,True,California
(626) 401-9737,True,California
(945) 696-4188,False,n/a
(277) 667-1144,False,n/a
(670) 839-9533,False,n/a
(873) 841-6580,True,Quebec
(520) 912-8736,True,Arizona
(273) 463-8310,False,n/a
(943) 226-4259,False,n/a
(719) 251-6954,True,Colorado
(839) 438-9693,False,n/a
(824) 759-8438,False,n/a
(850) 415-1731,True,Florida
(965) 361-5651,False,n/a
(751) 412-5569,False,n/a
(873) 209-4049,True,Quebec
(683) 962-3048,False,n/a
(585) 912-5945,True,New York
(448) 313-5636,False,n/a
(226) 545-6318,True,Ontario
(627) 699-5183,False,n/a
(670) 853-0281,False,n/a
(323) 967-6269,True,California
(286) 443-4874,False,n/a
(359) 566-6798,False,n/a
(274) 315-0073,False,n/a
(956) 415-4668,True,Texas
(651) 991-4933,True,Minnesota
(336) 844-0422,True,North Carolina
(711) 311-8189,False,n/a
(206) 996-0018,True,Washington State
(872) 544-9337,True,"Chicago, IL"
(907) 482-2493,True,Alaska
(365) 852-8193,True,Ontario
(555) 869-3410,False,n/a
(925) 959-8020,True,California
(570) 757-5838,True,Pennsylvania
(389) 776-1863,False,n/a
(200) 606-3495,False,n/a
(821) 915-5799,False,n/a
(282) 486-2328,False,n/a
(964) 929-1303,False,n/a
(213) 757-1663,True,"Los Angeles, CA"
(493) 495-6413,False,n/a
(671) 718-0848,False,n/a
(410) 766-3618,True,"Glen Burnie, MD"
(682) 465-4846,True,Texas
(333) 599-6830,False,n/a
(496) 425-0129,False,n/a
(506) 681-5994,True,New Brunswick
(281) 567-7352,True,Texas
(939) 240-7689,True,Puerto Rico
(942) 924-0858,False,n/a
(897) 565-9949,False,n/a
(794) 779-8195,False,n/a
(272) 366-9153,True,Pennsylvania
(474) 971-9350,False,n/a
(208) 256-0045,True,Idaho
(928) 660-9797,True,Arizona
(882) 914-9363,False,n/a
(618) 763-6392,True,Illinois
(676) 738-3901,False,n/a
(577) 809-6835,True,n/a
(330) 223-0227,True,Ohio
(413) 980-6597,True,Massachusetts
(755) 350-1904,False,n/a
(257) 568-0843,False,n/a
(726) 460-6294,True,"San Antonio, TX"
(512) 412-3333,True,Texas
(719) 975-3347,True,Colorado
(420) 262-6356,False,n/a
(621) 404-8483,False,n/a
(811) 961-0380,False,n/a
(733) 925-4150,False,n/a
(247) 948-8094,False,n/a
(964) 676-2256,False,n/a
(298) 773-3946,False,n/a
(860) 707-9951,True,Connecticut
(850) 581-0841,True,"Mary Esther, FL"
(643) 353-2586,False,n/a
(824) 587-5327,False,n/a
(319) 882-0385,True,"Tripoli, IA"
(612) 916-0723,True,Minnesota
(290) 865-7585,False,n/a
(557) 342-2310,False,n/a
(896) 978-9166,False,n/a
(492) 857-1406,False,n/a
(955) 663-0012,False,n/a
(625) 676-4490,False,n/a
(695) 475-5674,False,n/a
(257) 991-6567,False,n/a
(786) 418-2273,True,Florida
(422) 447-3271,False,n/a
(867) 471-5768,True,Northwest Territories/Nunavut/Yukon
(558) 730-4282,False,n/a
(932) 504-6660,False,n/a
(693) 780-5912,False,n/a
(969) 695-3997,False,n/a
(605) 243-5444,True,South Dakota
(295) 425-6106,False,n/a
(958) 222-9025,False,n/a
(589) 831-7989,False,n/a
(519) 662-7907,True,"New Hamburg, ON"
(933) 452-2608,False,n/a
(889) 879-5054,False,n/a
(561) 270-9364,True,Florida
(332) 954-2972,True,"New York, NY"
(222) 364-5694,False,n/a
(681) 456-2881,True,West Virginia
(832) 439-3802,True,Texas
(844) 564-4872,True,n/a
(232) 695-4685,False,n/a
(218) 515-8755,True,Minnesota
(915) 987-3017,True,Texas
(745) 775-4034,False,n/a
(218) 832-8592,True,Minnesota
(758) 881-1065,False,n/a
(960) 476-8252,False,n/a
(343) 626-6584,True,Ontario
(438) 970-9653,True,Quebec
(855) 941-0785,True,n/a
(705) 479-3286,True,Ontario
(638) 245-5926,False,n/a
(768) 693-8319,False,n/a
(663) 799-8696,False,n/a
(999) 273-3541,False,n/a
(298) 863-5929,False,n/a
(846) 542-7074,False,n/a
(495) 245-6220,False,n/a
(238) 789-4377,False,n/a
(271) 228-2672,False,n/a
(618) 618-5453,True,Illinois
(268) 266-3553,False,n/a
(213) 831-5841,True,"Los Angeles, CA"
(384) 500-9033,False,n/a
(471) 934-1192,False,n/a
(508) 299-4568,True,Massachusetts
(799) 718-3335,False,n/a
(807) 220-9269,True,Ontario
(657) 778-2815,True,California
(748) 375-7184,False,n/a
(437) 460-1778,True,Ontario
(534) 878-0159,True,Wisconsin
(958) 383-3350,False,n/a
(861) 251-4218,False,n/a
(989) 757-9363,True,Michigan
(801) 397-1913,True,"Bountiful, UT"
(313) 950-5801,True,Michigan
(276) 788-9801,True,Virginia
(234) 723-3840,True,Ohio
(376) 837-2372,False,n/a
(550) 389-6930,False,n/a
(263) 530-1414,False,n/a
(603) 891-3736,True,"Nashua, NH"
(861) 446-0644,False,n/a
(454) 794-8514,False,n/a
(288) 951-7574,False,n/a
(411) 462-6966,False,n/a
(264) 310-6526,False,n/a
(731) 582-8371,True,Tennessee
(322) 955-6112,False,n/a
(367) 809-8463,False,n/a
(776) 501-9105,False,n/a
(838) 345-0127,True,New York
(280) 937-0146,False,n/a
(364) 619-5023,True,Kentucky
(999) 481-3050,False,n/a
(436) 290-2321,False,n/a
(366) 996-6484,False,n/a
(381) 439-5548,False,n/a
(309) 465-5946,True,Illinois
(748) 421-4874,False,n/a
(862) 356-9680,True,New Jersey
(686) 521-9688,False,n/a
(312) 630-1250,True,"Chicago, IL"
(544) 339-6645,True,n/a
(912) 997-2929,True,Georgia
(472) 609-7585,False,n/a
(980) 951-1208,True,North Carolina
(625) 800-3862,False,n/a
(201) 452-5801,True,New Jersey
(283) 784-1468,True,Ohio
(623) 621-5493,True,Arizona
(424) 763-1878,True,California
(489) 908-5297,False,n/a
(402) 431-8547,True,"Omaha, NE"
(935) 318-1082,False,n/a
(516) 233-9983,True,New York
(982) 215-6086,False,n/a
(278) 808-0162,False,n/a
(884) 205-2958,False,n/a
(599) 373-5151,False,n/a
(764) 824-3082,False,n/a
(372) 963-1489,False,n/a
(962) 751-0015,False,n/a
(534) 808-2607,True,Wisconsin
(368) 453-4315,False,n/a
(912) 395-8794,True,Georgia
(420) 576-9858,False,n/a
(958) 511-0791,False,n/a
(903) 860-2411,True,Texas
(648) 260-5593,False,n/a
(306) 391-0631,True,Saskatchewan
(889) 653-0621,False,n/a
(783) 677-1824,False,n/a
(266) 925-6817,False,n/a
(663) 241-5274,False,n/a
(615) 418-5741,True,Tennessee
(283) 245-1761,True,Ohio
(551) 878-2419,True,New Jersey
(740) 417-6489,True,Ohio
(300) 980-0905,False,n/a
(600) 431-2146,True,Canada
(591) 831-4288,False,n/a
(272) 246-4638,True,Pennsylvania
(513) 238-3014,True,Ohio
(543) 934-6260,False,n/a
(698) 626-1850,False,n/a
(598) 457-0792,False,n/a
(343) 334-0326,True,Ontario
(804) 827-4399,True,Virginia
(540) 787-8165,True,Virginia
(326) 541-7220,False,n/a
(388) 448-6640,False,n/a
(547) 548-8647,False,n/a
(379) 470-7671,False,n/a
(564) 371-5946,True,Washington State
(975) 319-2538,False,n/a
(911) 919-4005,False,n/a
(579) 443-1624,True,Quebec
(797) 536-2522,False,n/a
(364) 200-5729,True,Kentucky
(316) 353-5871,True,Kansas
(852) 450-0094,False,n/a
(240) 592-1013,True,Maryland
(823) 307-8967,False,n/a
(976) 597-8559,False,n/a
(305) 815-8620,True,Florida
(451) 628-5673,False,n/a
(437) 973-4029,True,Ontario
(438) 613-7750,True,Quebec
(735) 529-4487,False,n/a
(670) 470-8913,False,n/a
(895) 347-7921,False,n/a
(773) 340-7469,True,"Chicago, IL"
(485) 440-4918,False,n/a
(844) 993-0013,True,n/a
(323) 871-1194,True,"Los Angeles, CA"
(972) 894-6931,True,Texas
(587) 422-2602,True,Alberta
(228) 373-2564,True,Mississippi
(920) 891-3565,True,Wisconsin
(673) 878-8376,False,n/a
(254) 604-5253,True,Texas
(408) 583-8590,True,California
(341) 858-1688,True,California
(553) 528-0243,False,n/a
(492) 466-1172,False,n/a
(401) 341-1503,True,Rhode Island
(823) 569-6164,False,n/a
(242) 648-3845,False,n/a
(361) 427-4432,True,Texas
(406) 988-9713,True,Montana
(365) 680-4373,True,Ontario
(683) 239-3377,False,n/a
(677) 540-0465,False,n/a
(999) 282-4495,False,n/a
(765) 579-1444,True,Indiana
(789) 515-6177,False,n/a
(433) 986-3161,False,n/a
(856) 528-3724,True,New Jersey
(493) 400-6671,False,n/a
(661) 907-1684,True,California
(358) 327-0994,False,n/a
(803) 645-1679,True,"Aiken, SC"
(248) 326-8365,True,Michigan
(923) 702-3162,False,n/a
(446) 369-8148,False,n/a
(479) 876-5653,True,"Bella Vista, AR"
(527) 561-1861,False,n/a
(868) 520-2995,False,n/a
(205) 724-8714,True,Alabama
(211) 206-6079,False,n/a
(867) 828-8897,True,Northwest Territories/Nunavut/Yukon
(258) 961-6951,False,n/a
(953) 342-4569,False,n/a
(588) 543-4027,True,n/a
(545) 392-4051,False,n/a
(360) 407-8247,True,Washington State
(483) 207-2094,False,n/a
(558) 736-0080,False,n/a
(928) 559-0397,True,Arizona
(210) 891-7665,True,"San Antonio, TX"
(323) 848-5229,True,California
(351) 638-7498,True,Massachusetts
(939) 218-3742,True,Puerto Rico
(307) 203-5204,True,Wyoming
(574) 936-8431,True,"Plymouth, IN"
(644) 648-8490,False,n/a
(265) 994-3470,False,n/a
(419) 694-7077,True,Ohio
(579) 256-0232,True,Quebec
(460) 372-2901,False,n/a
(837) 500-0900,False,n/a
(977) 494-1365,False,n/a
(322) 732-2837,False,n/a
(904) 383-2174,True,"Jacksonville, FL"
(645) 430-4290,False,n/a
(752) 586-5397,False,n/a
(415) 291-2855,True,"San Francisco, CA"
(698) 706-5377,False,n/a
(725) 421-1764,True,Nevada
(742) 727-3485,False,n/a
(604) 399-5524,True,British Columbia
(216) 477-8408,True,Ohio
(318) 989-6735,True,Louisiana
(334) 320-0190,True,Alabama
(785) 205-2744,True,Kansas
(659) 445-0526,False,n/a
(999) 529-6568,False,n/a
(550) 333-2448,False,n/a
(830) 564-3530,True,Texas
(517) 524-0359,True,"Concord, MI"
(889) 661-6097,False,n/a
(367) 785-2776,False,n/a
(433) 294-5380,False,n/a
(347) 897-2662,True,New York
(824) 969-3625,False,n/a
(319) 924-6189,True,Iowa
(321) 716-6482,True,Florida
(777) 863-6108,False,n/a
(556) 724-1870,False,n/a
(394) 433-2460,False,n/a
(693) 734-0583,False,n/a
(354) 391-7336,False,n/a
(929) 705-3152,True,New York
(838) 540-9774,True,New York
(614) 508-0021,True,Ohio
(203) 221-2301,True,"Westport, CT"
(878) 854-5925,True,Pennsylvania
(786) 721-4526,True,Florida
(677) 275-6180,False,n/a
(978) 800-3029,True,Massachusetts
(767) 408-1590,False,n/a
(524) 549-1035,False,n/a
(910) 206-0212,True,North Carolina
(341) 915-6024,True,California
(299) 847-4935,False,n/a
(928) 877-8413,True,Arizona
(702) 227-0866,True,"Las Vegas, NV"
(774) 590-8339,True,Massachusetts
(800) 865-1273,True,n/a
(463) 201-1955,True,Indiana
(450) 689-8802,True,Quebec
(293) 428-0620,False,n/a
(324) 454-8083,False,n/a
(965) 751-0684,False,n/a
(384) 428-8043,False,n/a
(252) 308-3637,True,"Roanoke Rapids, NC"
(720) 216-3519,True,Colorado
(742) 453-6995,False,n/a
(877) 949-8974,True,n/a
(396) 661-2838,False,n/a
(855) 680-8841,True,n/a
(468) 492-7221,False,n/a
(207) 580-3597,True,Maine
(701) 899-4381,True,North Dakota
(599) 647-2029,False,n/a
(442) 634-9031,True,California
(314) 350-2667,True,Missouri
(338) 747-4866,False,n/a
(290) 668-8628,False,n/a
(554) 854-7537,False,n/a
(667) 207-9764,True,Maryland
(481) 742-1224,False,n/a
(914) 946-3682,True,"White Plains, NY"
(440) 416-7438,True,Ohio
(695) 334-7092,False,n/a
(932) 712-8494,False,n/a
(220) 244-0705,True,Ohio
(862) 324-9971,True,New Jersey
(677) 268-1519,False,n/a
(555) 618-0828,False,n/a
(273) 513-7118,False,n/a
(296) 670-1408,False,n/a
(210) 200-8508,True,"San Antonio, TX"
(935) 962-9576,False,n/a
(893) 813-9415,False,n/a
(649) 662-4056,False,n/a
(774) 288-6804,True,Massachusetts
(386) 474-6318,True,Florida
(843) 348-3310,True,South Carolina
(534) 583-5530,True,Wisconsin
(331) 822-0276,True,Illinois
(660) 317-0174,True,Missouri
(989) 542-8207,True,Michigan
(230) 287-5772,False,n/a
(246) 593-2324,False,n/a
(713) 491-7115,True,"Houston, TX"
(339) 511-5752,True,Massachusetts
(540) 540-3257,True,Virginia
(533) 517-8244,True,n/a
(655) 562-9133,False,n/a
(220) 219-3973,True,Ohio
